Gene.ID,FPKM.WT_D,FPKM.WT_DTL6h,FPKM.WT_WL
MSTRG.14058.1,0,0,0
MSTRG.14060.1,0,0,0
MSTRG.14061.1,0,0,0
MSTRG.14063.1,0,0,0
MSTRG.14064.1,0,0,0
MSTRG.14065.1,0,0,0
MSTRG.14066.1,0,0,0
MSTRG.14067.1,0,0,0
MSTRG.14068.1,0,0,0
MSTRG.14070.2,0,0,0
MSTRG.14073.1,0,0,0
MSTRG.14077.1,0,0,0
MSTRG.14081.1,0.149581953,0.04373165,0
MSTRG.14083.1,0,0,0
MSTRG.14086.1,0,0,0
MSTRG.14087.1,0,0,0
MSTRG.14090.2,32.64145645,18.6137273,4.115450384
MSTRG.14090.3,31.28396632,17.87012774,3.913819836
MSTRG.14091.2,10.51697901,6.643338997,4.053503791
MSTRG.14091.3,10.78822371,5.678263953,4.713126514
MSTRG.14095.1,0,0,0
MSTRG.14096.1,0.146391329,0.060421894,0.238641924
MSTRG.14096.3,0.304090741,0.118538273,0.5618136
MSTRG.14109.5,3.219391879,1.539019618,3.870781606
MSTRG.14109.6,3.559105164,1.673020097,4.393856482
MSTRG.14111.1,0,0,0
MSTRG.14128.1,0,0,0
MSTRG.14134.1,0,0.134682749,0
MSTRG.14135.1,0.027990857,0.010911177,0
MSTRG.14142.1,0.062784398,0.036711184,0
MSTRG.14144.1,0,0,0
MSTRG.14154.1,0.042280484,0.098888685,0.246675862
MSTRG.14158.1,0,0.155329869,0
MSTRG.14163.1,0,0,0
MSTRG.14165.1,0.068512902,0,0
MSTRG.14167.1,0,0,0
MSTRG.14174.2,19.15862469,21.46164682,7.533534947
MSTRG.14184.3,1.650332754,1.718870085,2.181454946
MSTRG.14189.1,0,0,0
MSTRG.1420.1,0.944530067,0.759390469,0.602726871
MSTRG.14206.1,0,0,0
MSTRG.14214.1,0.361562125,0.241613687,0.08789383
MSTRG.14233.1,0.787108389,0.322165653,0.516623032
MSTRG.14234.1,0.042375926,0.024777978,0.339944952
MSTRG.14235.1,7.087965008,5.579704468,1.997929522
MSTRG.14237.1,0,0,0
MSTRG.14245.1,1.836702924,1.046058836,0.05218746
MSTRG.14255.5,1.861381265,5.298487674,8.218515438
MSTRG.14258.1,1.213191043,0.448026288,0.186265447
MSTRG.14270.1,0.187725351,0,0
MSTRG.14305.1,0.109142646,0.127635396,0.053063994
MSTRG.14306.1,0,0,0
MSTRG.14330.1,0,0,0
MSTRG.14338.1,1.164188222,1.318899091,0.106127987
MSTRG.14346.1,0.07248083,0.127142595,0
MSTRG.14358.4,6.079572972,3.979683743,1.211166793
MSTRG.14370.1,0.700467727,0.456384987,0.36488567
MSTRG.14375.1,0,0,0.04924644
MSTRG.14379.1,0.212519265,0,0.516623032
MSTRG.14389.1,1.687723106,1.308753714,0.447574377
MSTRG.1440.1,0,0,0
MSTRG.14403.1,40.05904629,34.53594658,8.244104178
MSTRG.14403.2,103.6036995,89.09232037,21.19334122
MSTRG.14428.1,0,0,0
MSTRG.14433.1,0.320715292,0.05000749,0.155928364
MSTRG.14465.1,0.073907618,0,0
MSTRG.14467.2,5.340884004,3.287276213,1.907401833
MSTRG.14478.1,0.566412696,0.283878725,0
MSTRG.14488.1,23.00404913,12.6861214,3.799357088
MSTRG.14488.2,30.65327917,15.21209529,5.107703181
MSTRG.14488.3,21.96149238,12.32232389,3.612669032
MSTRG.14556.1,0.071650897,0.13965196,0
MSTRG.14557.1,0,0.174232445,0
MSTRG.1457.1,0.022401593,0,0
MSTRG.14578.1,0,0,0
MSTRG.14585.1,0.639579924,0.606444423,1.033721776
MSTRG.146.2,0.783375895,0.516351996,0.7271136
MSTRG.14603.1,0.474194794,0.277270355,0.284795163
MSTRG.14622.1,0,0,0.112401563
MSTRG.14660.1,0,0,0
MSTRG.14696.1,2.289983003,1.315640315,0.757347381
MSTRG.14716.1,0.179241264,0.237559451,0.061001637
MSTRG.14745.1,0,0.02123142,0
MSTRG.14776.1,1.00347733,0.606709053,1.164937972
MSTRG.1481.1,0,0,0
MSTRG.14815.1,1.629560337,1.295853812,0.285218966
MSTRG.14827.1,0,0,0
MSTRG.14836.1,2.654848469,1.20454672,0.169279881
MSTRG.14838.1,1.045355341,0.897622761,0.34119652
MSTRG.14858.1,0,0.061322034,0
MSTRG.14869.1,0,0,0
MSTRG.14893.1,0.046931338,0,0
MSTRG.14917.3,8.45855505,6.434951212,0.968417883
MSTRG.14927.1,0,0,0
MSTRG.1493.1,3.634532168,2.806059381,0.703397148
MSTRG.14938.1,0,0.124029876,0
MSTRG.14957.1,4.887738159,3.556559692,0.884536349
MSTRG.14962.1,1.453557082,0.840879651,0.507473613
MSTRG.14964.2,3.456031563,2.594897024,3.46558944
MSTRG.14972.1,0.191069059,0.055860784,0.069671808
MSTRG.15039.1,0,0,0
MSTRG.15047.1,0,0,0
MSTRG.15060.1,0,0.03906279,0
MSTRG.15061.1,0.137628556,0.032189572,0.080296248
MSTRG.15066.1,0,0,0
MSTRG.15072.1,3.930699751,3.056976637,1.303635627
MSTRG.15089.1,0,0,0
MSTRG.15112.1,3.990004768,2.494334168,0.755676915
MSTRG.15136.1,0,0,0
MSTRG.1516.1,2.797753969,1.880130467,0.724183167
MSTRG.15176.2,2.692718968,1.404509467,3.380786175
MSTRG.15180.1,7.570471736,0.032668583,0
MSTRG.15181.2,2.126576239,0.257265095,0.071304741
MSTRG.15181.3,3.356481747,0.312625938,0.1299732
MSTRG.15181.4,2.377854443,0.263439457,0.109524083
MSTRG.15181.5,1.720815716,0.146355254,0.045635035
MSTRG.15190.1,0,0,0
MSTRG.15247.1,0,0,0
MSTRG.15269.1,0,0.042056107,0
MSTRG.1527.1,0.136032863,0,0
MSTRG.15279.1,0.047405392,0.055437596,0.069143992
MSTRG.15317.1,0,0,0
MSTRG.15341.1,0,0,0
MSTRG.15351.1,0.136212326,0.260659094,0.686331654
MSTRG.15354.1,0,0,0
MSTRG.15355.1,0,0,0
MSTRG.15366.3,6.763417269,4.135627272,0.21492167
MSTRG.15366.4,8.267981758,5.123863141,0.26739278
MSTRG.1537.7,7.083245195,6.914154139,9.851521882
MSTRG.15386.1,0,0,0
MSTRG.15405.1,0.087722127,0.153878188,0.319871737
MSTRG.15483.1,0,0,0.048376362
MSTRG.1551.1,0,0,0
MSTRG.15532.1,3.243783635,12.26801394,0.603993104
MSTRG.15538.1,1.189965198,0.728308136,0.243314757
MSTRG.15570.1,0,0,0
MSTRG.15599.1,0.073907618,0,0
MSTRG.15602.1,0,0,0
MSTRG.15639.1,1.042918616,0.522697336,0.072436563
MSTRG.15674.1,0.485496597,0.473131209,0.590108205
MSTRG.15690.1,0,0,0
MSTRG.15715.1,0.929016241,0.487018337,0.607428787
MSTRG.15717.1,1.531578751,0.730442129,0.187199321
MSTRG.15722.1,0,0,0
MSTRG.1573.2,0.090542774,0,0.022010467
MSTRG.15768.1,0.214237205,0.093951304,0.605429131
MSTRG.15773.2,4.001897013,12.85926614,0.397979952
MSTRG.15784.1,0,0,0
MSTRG.15788.1,0,0,0.090665631
MSTRG.15812.1,1.829848116,0.365888135,0.760583908
MSTRG.15834.1,1.323704397,0.576977444,2.351959471
MSTRG.15864.1,0.029059652,0,0
MSTRG.15865.1,0,0,0
MSTRG.15867.1,0.16761192,0.171510063,0.06111835
MSTRG.15871.1,0.023062082,0.161817848,0.269100941
MSTRG.15882.1,0,0,0
MSTRG.15890.1,43.01150438,15.35794658,7.195296634
MSTRG.15896.1,0.169631341,0.198373085,0.164945908
MSTRG.15914.1,0.635723299,0.174926598,0.054543866
MSTRG.15924.1,6.238692109,8.566734229,10.56125084
MSTRG.15939.1,0,0.09800575,0
MSTRG.1594.1,0.274051607,0,0.199861465
MSTRG.15951.1,0.037395488,0,0.054543866
MSTRG.1596.1,0,0.113161279,0.047046427
MSTRG.15983.1,0.316391041,0.308332698,0.307651918
MSTRG.15989.1,1.036855135,0.31908849,0.106127987
MSTRG.16006.1,0.118813513,0.138944861,0.173297599
MSTRG.16012.1,0,0,0
MSTRG.16014.1,8.27857137,5.590588895,1.785718742
MSTRG.16016.1,0,0,0
MSTRG.16049.1,1.19824692,1.24557663,0.679670727
MSTRG.16053.1,0,0.052394482,0.032674249
MSTRG.16075.1,0.371208321,0.868209134,1.314907774
MSTRG.16087.1,0.462954117,0.577091855,0.91270069
MSTRG.16098.1,2.564916454,2.02983877,0.886899964
MSTRG.16109.1,3.852192153,1.336071154,0.216818037
MSTRG.16114.1,0.39218388,0.045863415,0.038135126
MSTRG.16125.1,0,0,0
MSTRG.16144.1,0,0,0
MSTRG.16149.1,0.140093545,0,0
MSTRG.16154.1,0.750901403,1.229384134,0.219048166
MSTRG.16177.1,0.377775474,0.033983418,0.084770962
MSTRG.16192.1,0,0,0
MSTRG.16195.1,0.025096972,0,0
MSTRG.16198.1,0,0,0
MSTRG.16199.2,16.11951356,13.7720021,36.61445259
MSTRG.16210.1,0.85053557,1.314355436,0.35444687
MSTRG.16214.1,0,0,0
MSTRG.16227.1,0.280354467,0.196714051,0.212636361
MSTRG.1624.1,0,0,0
MSTRG.16260.1,0,0,0.752978069
MSTRG.16275.3,2.089799688,1.801637625,3.505852575
MSTRG.16288.2,4.583991124,4.477056965,5.339054126
MSTRG.16293.1,2.093220726,1.554215087,0.41192686
MSTRG.16303.1,1.074331827,0.198373085,0.123709431
MSTRG.16308.1,3.282761963,2.929000874,9.824537221
MSTRG.16312.4,0.67090847,1.599346075,3.34029634
MSTRG.16319.1,0.020360667,0.023810508,0
MSTRG.16333.1,0,0,0
MSTRG.16352.1,0,0,0
MSTRG.1636.1,0,0,0
MSTRG.16382.1,0,0,0
MSTRG.16404.1,0,0,0
MSTRG.16434.1,1097.96386,520.9515266,42.37973538
MSTRG.16447.1,13.95344789,24.11787718,11.93326865
MSTRG.16482.2,14470.36237,14156.00911,2027.771838
MSTRG.16483.1,0.922717826,0.930224072,0.139225529
MSTRG.16488.1,0,0,0
MSTRG.16501.1,2.007126392,2.243653658,1.205453742
MSTRG.1651.1,15.47260963,11.370425,12.97835824
MSTRG.16514.2,2.703136383,3.010237406,1.585008434
MSTRG.16516.1,0,0,0
MSTRG.16520.1,2.158535792,1.837783401,2.015671231
MSTRG.16520.2,3.800016192,3.046850288,3.518046296
MSTRG.16520.4,3.37826838,2.89101538,3.246647785
MSTRG.16523.2,8.809759744,3.602698911,1.734306494
MSTRG.16525.1,0,0,0
MSTRG.16529.1,0,0,0
MSTRG.16532.1,1.514309655,0.365649149,0
MSTRG.16533.1,0,0,0
MSTRG.16541.1,0.27436782,6.906842179,3.292743259
MSTRG.16545.1,0,0,0
MSTRG.16551.1,0,0,0.348802812
MSTRG.16561.1,0.342450889,0.091016949,0.136223984
MSTRG.16590.2,70.06750759,18.99563449,1.844452059
MSTRG.16591.1,4.365119044,1.209791414,0.276018354
MSTRG.16619.2,1.933151875,2.387805943,4.733360899
MSTRG.16629.1,0.008796877,0.010287389,0.051323375
MSTRG.16636.1,0.065442104,0.087463299,0.027271933
MSTRG.16650.1,21.47724479,27.38091081,22.91295348
MSTRG.16650.2,30.93058632,27.18376949,20.8573547
MSTRG.16651.1,0.07909776,0,0
MSTRG.16652.1,0,0,0
MSTRG.16667.1,0,0,0
MSTRG.16670.1,0,0,0
MSTRG.16671.1,0,0,0
MSTRG.16679.1,0,0,0
MSTRG.16681.1,0,0,0
MSTRG.16684.1,0,0,0
MSTRG.16686.2,0,0,0
MSTRG.16686.3,0,0,0
MSTRG.16688.1,0,0,0
MSTRG.16689.1,0,0,0
MSTRG.16694.1,0,0,0
MSTRG.16695.1,0,0,0
MSTRG.16698.1,0,0,0
MSTRG.16701.1,9.409851126,8.218693284,3.072911871
MSTRG.16701.3,16.54692525,14.4523119,5.403618224
MSTRG.16701.4,16.27134286,14.21161445,5.313623134
MSTRG.16701.5,14.04148289,12.21825326,4.560667215
MSTRG.16703.1,0,0,0
MSTRG.16707.1,0,0,0
MSTRG.16717.1,0.209248002,0.118855381,0.00872007
MSTRG.16722.1,0,0,0
MSTRG.16723.1,0.351061188,0.496974042,0.404247353
MSTRG.16727.1,0.023348924,0,0
MSTRG.16746.1,0,0,0
MSTRG.16768.1,0,0,0
MSTRG.16773.1,0.742416642,0.465112036,0.077347516
MSTRG.16775.1,1.729956488,1.806839905,1.023931325
MSTRG.16778.1,0,0,0
MSTRG.16791.1,0.276066692,0.588712743,1.231672212
MSTRG.16801.1,0.085329705,0.399150693,0
MSTRG.16813.1,0,0,0
MSTRG.16823.3,3.429597755,3.049067792,6.816001949
MSTRG.1686.1,1.129175042,2.269606853,0.308808504
MSTRG.1689.1,0.18914393,0.055297955,0
MSTRG.16895.1,0,0,0
MSTRG.16922.1,12.58408422,13.0624171,1.090510901
MSTRG.16944.1,8.166583057,5.023209989,2.243077967
MSTRG.16949.1,0.170143822,0.0994862,0.372249526
MSTRG.16961.1,0,0.044802629,0
MSTRG.17010.1,0.072761764,0.340361056,0
MSTRG.17018.1,1.755934404,1.493420959,1.396990852
MSTRG.17069.1,0,0,0
MSTRG.17070.1,0,0,0.130385813
MSTRG.17080.1,174.1431266,15.04017468,22.9662694
MSTRG.17082.1,0.012064611,0,0
MSTRG.17082.2,0.011268028,0,0
MSTRG.17096.1,0,0.074417926,0
MSTRG.17097.1,0,0,0
MSTRG.17112.1,0,0,0.071304741
MSTRG.17117.1,0,0,0.05901082
MSTRG.17121.1,0,0,0
MSTRG.17146.1,0,0,0
MSTRG.17153.1,0,0,0
MSTRG.17158.1,0,0,0
MSTRG.17162.1,1.670154366,0.664067434,0.341044742
MSTRG.17177.3,5.692317088,6.869254664,4.534061493
MSTRG.17178.1,0.05508373,0.186809083,13.80299107
MSTRG.17178.2,0.057283237,0.191397455,17.23548121
MSTRG.17178.3,0.059519769,0.201853315,14.91458262
MSTRG.17178.4,0.085165474,0.467797588,18.01561247
MSTRG.17178.5,0.073990848,0.247221713,21.52246898
MSTRG.17178.7,0.085165474,0.467797588,18.01561247
MSTRG.17188.1,0.470235407,0.43130232,7.235259891
MSTRG.17188.2,0.187725351,0.137208051,3.354175036
MSTRG.17188.3,0.046697848,0.227063336,8.363435625
MSTRG.17196.2,27.79711374,30.6500089,6.523579651
MSTRG.17225.1,0,0,0
MSTRG.17270.2,7.786953137,8.443572347,17.58590784
MSTRG.17286.1,14.92048255,13.15334865,16.39812454
MSTRG.17286.2,17.11109721,15.08954717,18.81196039
MSTRG.17291.1,0.595603346,0.541738014,0.820465368
MSTRG.17298.1,104.6770227,127.3090875,8.474230075
MSTRG.17348.1,0,0,0
MSTRG.17349.1,0,0,0
MSTRG.17355.1,0,0.03083327,0
MSTRG.17362.1,0,0,0
MSTRG.17373.1,5.657090781,0.526615607,0.348933547
MSTRG.17381.1,0.384351473,0.047313121,0.02950541
MSTRG.1742.1,0.439981291,1.114815411,0.213914224
MSTRG.17425.1,0,0,0
MSTRG.17426.1,0,0,0
MSTRG.17444.1,0,0.056290482,0.070207745
MSTRG.17449.3,2.762073633,3.796380713,8.092225227
MSTRG.17453.1,3.856015808,4.563323931,12.75794048
MSTRG.17466.1,0.805488207,1.237791776,1.621500162
MSTRG.17491.1,0,0,0
MSTRG.17498.1,0,0.152031081,0
MSTRG.17523.1,0,0,0
MSTRG.17558.1,0,0,0
MSTRG.17560.1,0,0,0
MSTRG.17577.1,0,0,0
MSTRG.17583.1,0,0,0
MSTRG.17594.1,1.314077456,1.536730167,0.273810207
MSTRG.17628.1,0,0,0
MSTRG.17630.1,0.618874783,0.241244924,0.075222584
MSTRG.17644.1,0,0,0.049783674
MSTRG.17653.1,0,0,0.053063994
MSTRG.17654.1,0.109780907,0.288859054,0
MSTRG.17673.1,0,0,0.040030732
MSTRG.17681.1,2.905273286,0.261348668,0
MSTRG.17687.1,0.521459308,0.430456629,1.565908047
MSTRG.17704.1,0.066569273,0,0
MSTRG.17711.1,0,0,0
MSTRG.17720.1,0,0,0
MSTRG.17746.1,0,0,0
MSTRG.17764.1,0,0.20453374,0.255102677
MSTRG.17785.1,0,0,0
MSTRG.1779.1,0,0,0.049965366
MSTRG.17812.1,1.140387645,1.538781876,0.127948695
MSTRG.17831.1,0.197605632,0.462174486,0.072055318
MSTRG.17838.1,0,0.040654237,0
MSTRG.17844.1,0.05688647,0,0
MSTRG.17853.1,7.523912869,8.014692481,2.390406569
MSTRG.1786.1,0,0,0
MSTRG.17920.1,0,0,0
MSTRG.17945.1,1.430833466,0.379274286,0.820874096
MSTRG.17957.1,0,0.029428,0.036703781
MSTRG.17959.1,0.062160712,0.290772028,0
MSTRG.17965.1,0,0,0
MSTRG.17975.4,2.592891586,2.001266595,2.874250792
MSTRG.18.1,3.003605613,1.341589828,1.095240828
MSTRG.180.1,2.321514569,1.77084649,0.925692871
MSTRG.18012.1,1.042918616,0.34846489,0
MSTRG.18026.1,0,0,0
MSTRG.1804.1,0.094334347,0.082738523,0.515974008
MSTRG.18047.1,0.977736202,0.081671459,0.203727833
MSTRG.18049.1,0.81007187,0.18534671,0.333914887
MSTRG.18064.2,0.148048384,0.554026198,0.863754596
MSTRG.18067.1,0,0,0
MSTRG.18074.1,0.603794988,0.641909009,0.080061464
MSTRG.18075.1,0.124734452,0.27350442,0.29564225
MSTRG.18095.2,1.048294485,0.207462345,0.047046427
MSTRG.18103.1,0.059406757,0,0
MSTRG.1814.1,1.889122339,3.631892763,4.71738344
MSTRG.18145.1,0,0,0
MSTRG.18151.1,0.031287558,0,0.045635035
MSTRG.18153.1,0,0,0.036605643
MSTRG.18153.2,0,0,0.036703781
MSTRG.18168.1,0.740392605,0.656364212,0.139343617
MSTRG.18216.1,0.22348256,0.058077482,0
MSTRG.18217.1,0,0,0
MSTRG.18220.1,0,0,0
MSTRG.18221.1,11.9021743,8.977461457,0.141139282
MSTRG.18228.1,0.282293761,3.425043068,0.188716308
MSTRG.18253.1,0,0.085421354,0
MSTRG.18257.1,0,0,0
MSTRG.18258.1,0.050736581,0.118666422,0
MSTRG.18262.1,0.78009194,0.971124004,0.220222687
MSTRG.18274.1,0.037620311,0,0
MSTRG.18277.1,0,0,0
MSTRG.18281.1,0.293320861,0.068604025,0.08556569
MSTRG.18314.1,1.483069299,0.775895837,0.597714589
MSTRG.18347.1,2.743678204,3.27610607,1.488404202
MSTRG.18376.1,0,0,0.085034226
MSTRG.18389.1,0.621864516,0.727231076,0.425171129
MSTRG.1843.1,1.776059424,0.917739217,0.105427472
MSTRG.18476.1,0,0,0
MSTRG.1848.1,4.899949834,5.677024623,4.415438205
MSTRG.1849.1,4.798220615,5.642591201,4.820051048
MSTRG.18495.1,0,0,0
MSTRG.18514.1,0.806773477,0.725204835,1.519216351
MSTRG.18527.2,9.424947213,4.04085248,1.692508148
MSTRG.18537.1,0,0,0
MSTRG.18538.1,0.06385216,0.37335524,1.210725405
MSTRG.18551.1,0,0,0
MSTRG.18604.1,0,0,0
MSTRG.18633.1,0.149780865,0,0
MSTRG.18650.1,0.032934272,0.442917216,0.096073757
MSTRG.18655.1,0,0,0
MSTRG.18670.1,16.53103835,19.65966099,2.043359754
MSTRG.18695.1,0.046697848,0.746338982,0.124871985
MSTRG.18710.2,0.571752337,0.111438011,0.138989953
MSTRG.1874.1,0,0,0
MSTRG.18751.1,0.730965968,1.51535971,0.315002893
MSTRG.18757.1,0,0,0
MSTRG.18759.1,0.300841908,0.422178617,0.52655809
MSTRG.1876.1,0,0.056580639,0
MSTRG.1877.1,0.025096972,0,0.036605643
MSTRG.1882.1,0,0,0
MSTRG.18822.1,0,0,0
MSTRG.18832.1,0.061549295,0,0
MSTRG.18835.1,0,0,0
MSTRG.18839.1,0,0,0
MSTRG.18843.1,0,0,0
MSTRG.18848.1,0,0,0
MSTRG.18864.1,0,0,0
MSTRG.18868.1,0.230055577,0,0.067110345
MSTRG.18871.1,0,0,0
MSTRG.18896.1,0,0,0
MSTRG.18922.1,0.155144918,0.16328892,0.181031542
MSTRG.18931.1,0,0,0
MSTRG.18947.1,0.80152397,0.875664862,0.86142537
MSTRG.18951.1,0,0,0
MSTRG.18955.1,0,0.139385956,0.043461938
MSTRG.18957.1,5.007429902,4.734534324,7.148280093
MSTRG.19010.1,1.044252271,1.045728877,1.663169416
MSTRG.19011.1,0,0,0
MSTRG.1904.1,0.040809859,0,0
MSTRG.19080.1,0,0,0
MSTRG.19102.1,1.84438331,2.028757169,1.305126473
MSTRG.19109.1,0,0,0.04640851
MSTRG.19110.1,0,0,0
MSTRG.19127.1,0,0,0
MSTRG.19150.1,30.59069921,24.36482354,4.324956679
MSTRG.19150.2,18.02243025,17.54399968,3.088594627
MSTRG.19150.3,25.27158448,20.74460916,3.981800138
MSTRG.19158.1,24.49974917,20.22164021,27.07758045
MSTRG.19160.1,0,0.069472431,0.0866488
MSTRG.1917.1,2.805091449,5.74065867,1.022854222
MSTRG.19202.1,0,0,0
MSTRG.19203.1,0,0.043045663,0
MSTRG.19204.1,0,0.115543622,0
MSTRG.19211.1,0.075695706,0,0
MSTRG.1926.1,0,0,0.106127987
MSTRG.19264.8,2.100645406,5.996706148,7.18312105
MSTRG.19271.1,10.37904584,7.388125803,5.002301859
MSTRG.193.1,0,0.074925898,0
MSTRG.19310.1,0.067770885,0.369850822,0.576615959
MSTRG.19331.1,5.803255135,16.24113565,4.377389933
MSTRG.19352.1,0,0,0
MSTRG.19366.2,2.735753588,5.269681554,0.934961683
MSTRG.19369.1,0.071108087,0.083156394,0.103715988
MSTRG.19376.1,0,0.862450604,0
MSTRG.19390.1,2.499302008,1.147459832,1.485163845
MSTRG.19404.1,0,0,0
MSTRG.19450.1,0.031532814,0.049167499,0.015330919
MSTRG.19468.1,0,0,0.122784846
MSTRG.19519.2,4.079800702,2.48648084,1.484353494
MSTRG.1953.1,0.028748139,0.067238248,0.020965559
MSTRG.19550.1,2.769190423,2.240515681,0.070448595
MSTRG.19556.1,0,0,0
MSTRG.19570.1,0,0,0
MSTRG.19580.1,2.44042956,1.097664405,0.068452552
MSTRG.19585.1,0.081619718,0.047724539,0
MSTRG.196.1,1.261595099,0.236056861,0.220814683
MSTRG.19602.1,0,0,0
MSTRG.19603.1,0.03037627,0,0
MSTRG.19639.1,119.8187089,69.33272899,24.26756374
MSTRG.19639.3,125.5710243,71.34546259,24.7380388
MSTRG.19639.4,131.990409,74.99275281,26.00268555
MSTRG.19653.1,0.028792232,0.303036185,0.125986292
MSTRG.19658.1,0.90743372,0.654950816,0.041361058
MSTRG.19683.1,0.021478873,0,0
MSTRG.19685.1,0.099702387,0.216534708,0.207746743
MSTRG.19704.1,5.568124812,7.255747762,1.314907774
MSTRG.19719.1,0.022268725,0.390627902,0.276083839
MSTRG.19737.1,0.071000511,0.066424472,0.020711816
MSTRG.19747.1,0.635160961,0.577718108,1.338170185
MSTRG.19752.1,0,0,0
MSTRG.19753.1,0.248231869,0.435437119,0.181031542
MSTRG.19774.1,0.201494115,0.098181074,0.073473222
MSTRG.19780.1,0.277231531,0.231574769,0
MSTRG.19847.2,4.021174369,2.821504897,4.352563607
MSTRG.19860.1,0,0.06344881,0
MSTRG.19874.1,1.637139687,0.595631848,0.07959599
MSTRG.19874.2,1.83190922,0.721170817,0.119047916
MSTRG.19889.1,0.042664852,0.049893837,0
MSTRG.1989.1,0.469313377,0.137208051,0.256697069
MSTRG.19904.1,8.518173432,6.069936113,0.738601715
MSTRG.19930.1,0,0,0
MSTRG.19943.1,0,0,0
MSTRG.20025.1,1.384539464,0.456093243,0.237024071
MSTRG.20050.1,2.636250883,2.361014003,1.6015314
MSTRG.2006.1,0.082155515,0,0
MSTRG.20094.1,0,0.020789099,0.025928997
MSTRG.2010.1,0,0,0
MSTRG.20124.1,0.695839334,0.212279982,0.231668588
MSTRG.20159.1,0.186977441,0.04373165,0.054543866
MSTRG.20183.1,0,0,0
MSTRG.20195.1,1.671854269,0.796016172,1.759213162
MSTRG.20197.1,0.148988374,0.104539467,2.607716257
MSTRG.20205.1,0,0,0
MSTRG.20221.3,8.76051637,10.75339027,80.78174583
MSTRG.20224.1,1.199931671,1.595566689,1.608035285
MSTRG.20224.2,1.768427218,2.333199702,2.394185868
MSTRG.20225.1,0.300360561,0.661181383,1.765270511
MSTRG.20226.1,6.140935454,5.312414268,2.53954579
MSTRG.20226.2,7.848099089,6.79862299,3.161002652
MSTRG.20233.1,0.319591641,0.308743504,0.21280586
MSTRG.20235.1,0.876739276,0.301556155,0
MSTRG.2028.7,4.462162788,3.068862787,3.669916911
MSTRG.20283.1,0,0,0
MSTRG.20287.1,0,0,0
MSTRG.20288.1,0.184044462,0,0
MSTRG.2029.1,0,0,0
MSTRG.20298.3,17.04366011,16.24419377,10.90796485
MSTRG.20328.2,4.695610358,1.448106075,2.384099428
MSTRG.20350.1,2.085837231,5.95465004,4.384542531
MSTRG.20357.4,2.635869652,2.217883558,3.422627588
MSTRG.20363.1,0.060556565,0,0.088325873
MSTRG.20379.1,0,0.077848539,0
MSTRG.20380.1,0.091722484,0.250281786,0
MSTRG.20390.1,0,0,0
MSTRG.20426.4,8.943470497,13.73435276,11.39248722
MSTRG.20440.1,1.551734163,1.363007233,1.458577517
MSTRG.20461.1,0.486545186,0.237076545,0.08870741
MSTRG.2047.1,0,0,0
MSTRG.20499.1,0.043657058,0.102108317,1.655596601
MSTRG.20516.1,0,0.038650155,0
MSTRG.20519.1,1.060096099,0.774821933,2.061629794
MSTRG.20521.7,4.980307923,4.490027072,1.893490535
MSTRG.20549.1,0.570436149,0.606444423,0.075638179
MSTRG.20577.7,8.224565483,9.21804732,5.010498094
MSTRG.20600.1,7.741665107,6.098135584,0.52655809
MSTRG.20604.4,33.75387415,38.07858604,163.0820728
MSTRG.20631.1,3.297877784,5.339988998,1.480055173
MSTRG.20647.1,1.593894488,1.242638949,0.344415355
MSTRG.20659.1,1.368830683,2.667934318,0.950729886
MSTRG.20688.1,4.773976509,4.906151874,4.443520132
MSTRG.20690.1,1.884478345,0.725204835,0.377608688
MSTRG.20692.1,0,0.372089629,0.928170193
MSTRG.20702.1,0.412583189,0.180933693,0.025074195
MSTRG.20732.1,0.038947168,0,0
MSTRG.20797.1,7.945879098,4.757162767,1.26977752
MSTRG.20797.2,13.05049645,7.855985699,2.13006526
MSTRG.20797.3,11.45307341,6.850387345,1.832063429
MSTRG.20797.4,13.11395665,7.934545556,2.151365912
