Gene.ID,FPKM.D.WT,FPKM.DTL12h.WT,FPKM.DTL24h.WT,FPKM.DTL48h.WT,FPKM.DTL24h.u5
AT1G04223,14.87107059,15.73787768,10.9202156,4.372376522,12.69249049
AT1G04227,19.67318713,26.71653463,13.71621283,8.330131133,12.5470557
AT1G04230,46.64133864,20.3692386,21.00865455,12.53968714,21.90573695
AT1G04233,33.54526573,26.58560639,27.11401357,27.49543283,22.11431722
AT1G04237,215.9174653,90.64605942,97.24472702,144.2595864,94.49569819
AT1G04240,110.6769825,39.04432927,40.8191457,18.38234104,43.87936812
AT1G04247,43.59090641,44.65328713,29.8908572,10.42937356,21.91729003
AT1G04250,247.6592188,75.13845193,66.93918035,40.93294505,64.96263833
AT1G04260,12.20623713,8.982537497,8.661356772,6.921787284,8.639547505
AT1G04263,0,0,0,0,0
AT1G04267,20.67344367,21.42344675,19.44273168,21.54633918,18.96054093
AT1G04270,180.4587499,190.2599039,242.2843425,333.1967511,200.2888407
AT1G04273,13.82544844,13.84162567,12.60177054,14.45522755,12.11736202
AT1G04277,9.136216239,8.347047212,9.061455496,11.25975172,7.240795772
AT1G04280,33.15330408,34.89507707,30.79262457,18.46958158,29.44158438
AT1G04290,10.33624721,9.164688528,10.24720949,13.32751783,11.12455342
AT1G04295,20.97305879,18.60452046,20.8985884,27.19542811,22.66540795
AT1G04297,2.452023853,2.985081671,4.127428318,8.752809542,3.769233674
AT1G04300,38.3272554,27.99834208,24.26997308,22.86396081,25.8154959
AT1G04303,42.66841314,21.13631195,22.56259379,21.56857483,22.69649284
AT1G04310,13.13391644,8.73091845,7.368237519,5.578839748,7.407945673
AT1G04313,0,0,0.053209446,0.557594985,0
AT1G04317,0,0,0.015962834,0.197692767,0.048007157
AT1G04323,0,0,0.077476516,0.516660853,0.233005448
AT1G04330,3.832943446,0.87528765,1.574202236,1.296331646,1.096647638
AT1G04340,19.18175807,14.70985244,13.69256419,16.27163546,12.3573978
AT1G04343,12.88658651,15.44276507,15.7143314,18.16471838,16.85699953
AT1G04347,26.82491474,22.90868432,25.00455587,25.70930983,19.96287875
AT1G04350,2.866603999,8.232618404,16.49132268,24.24043968,18.87723823
AT1G04353,12.42436724,15.63060199,11.67286326,10.03358711,12.75634388
AT1G04357,0.690233876,1.379889261,0.982231744,1.24764243,1.239949096
AT1G04360,3.591146482,2.390507271,3.688538516,2.564757032,2.603250143
AT1G04363,1.008543351,2.1540767,1.31325442,1.939179463,1.974762483
AT1G04367,0.12466434,0.141451572,0.110383829,0.078868604,0.082992999
AT1G04370,0,0.051583698,0.025158814,0.095871074,0.025221151
AT1G04380,0.169801888,0.070982696,0.079131997,0.122501928,0.118992098
AT1G04387,0,0,0,0,0.041159129
AT1G04390,4.870318523,4.857975884,3.916006464,3.191129288,4.011400098
AT1G04393,4.223899381,3.383073431,2.200026216,1.65923404,2.802794079
AT1G04397,0.323284143,0,0,0,0.089675205
AT1G04400,83.0794327,80.8230325,78.97506743,56.52260532,77.80984039
AT1G04407,0,0,0,0,0
AT1G04410,455.3700672,585.3363728,547.5281715,497.6789318,440.8225686
AT1G04413,40.66308364,23.14847112,20.31714025,21.217334,16.34554791
AT1G04417,0.185888382,0.632760031,0.154307394,0.441006942,0.309379456
AT1G04420,11.2620096,37.43521818,67.94338056,93.00403717,79.98031855
AT1G04423,5.57665147,2.481411885,2.057431924,2.882398316,1.213252768
AT1G04425,2.599183289,1.703052161,1.377624002,2.50901105,1.787224865
AT1G04427,6.273732904,2.310406691,2.984629864,1.56673519,2.625654591
AT1G04430,45.93359939,51.38492243,48.78584254,49.40833545,45.41203463
AT1G04433,88.2997896,5.562935616,7.384378024,10.71207195,7.066189381
AT1G04437,50.64554293,27.92022859,29.25235895,19.35625801,25.78563401
AT1G04440,52.06650955,44.41675728,39.98016759,34.69425617,37.6653742
AT1G04445,0.595472954,0.353916627,0.894459811,0.642823679,0.566321716
AT1G04453,0,0,0,0,0.080883518
AT1G04455,0,0,0,0,0
AT1G04457,0,0,0,0,0
AT1G04463,5.93995124,5.544379421,6.916188097,5.803478981,5.784488846
AT1G04467,8.25864275,33.4612084,26.79456364,34.1593513,29.81054586
AT1G04470,0,0,0,0.00488515,0
AT1G04473,10.8727167,10.3868156,9.316672864,10.83564227,8.055540545
AT1G04477,28.66747397,19.0322353,19.96351914,19.75343596,17.49927546
AT1G04480,100.1354936,157.4972047,204.0461865,253.7238481,172.5976044
AT1G04483,9.359930442,17.31030745,10.93067357,18.80593481,12.26614582
AT1G04487,13.41494493,37.47345515,48.93258926,50.86280068,47.09442826
AT1G04490,1.190696475,0.652747253,0.496054158,0.253918431,0.363684766
AT1G04493,4.315688877,2.59955554,3.420316766,5.449385147,2.246449551
AT1G04497,4.073852535,4.191007995,5.470898526,5.440994743,4.09827331
AT1G04500,0.060773057,0.019701921,0,0.027462809,0.057797926
AT1G04503,159.038265,117.6619892,112.2108068,124.9762649,120.6963406
AT1G04507,6.813408853,7.577811657,8.437130109,10.10048158,6.736488149
AT1G04510,21.59145549,26.66569897,27.62797057,31.54232464,22.46272119
AT1G04513,19.46509682,16.60348527,13.00050309,11.32758976,10.97580521
AT1G04517,0,0,0,0,0
AT1G04520,7.986447326,7.997215683,9.110922249,14.42477774,9.09800388
AT1G04523,0,0,0,0,0
AT1G04530,20.85755471,22.27116013,32.76905846,35.04905568,37.83199171
AT1G04533,1.075497069,1.254220775,0.826646755,0.441006942,0.729251574
AT1G04537,32.07254675,18.01051111,18.1555822,19.96363134,15.84626481
AT1G04540,2.332344421,2.623134387,2.202949391,1.875090842,1.957969736
AT1G04543,0.064970697,0,0.071910242,0,0.396486293
AT1G04547,0,0,0,0,0
AT1G04550,18.38188497,15.95108785,15.00739111,16.71676415,16.05328786
AT1G04555,7.461796014,6.053042472,5.194444676,4.343317616,4.739031421
AT1G04557,0.324853484,0.645046633,0.089887803,0.085632416,0
AT1G04560,7.259430511,8.170375132,7.536697996,3.053521753,3.886240181
AT1G04563,1.007828579,0.686125334,0.594920074,0.495911421,0.372746332
AT1G04567,7.308793215,6.711091234,7.715369716,6.77101568,6.281340465
AT1G04570,0.626503147,0.728420007,0.676298705,0.570882773,0.523499218
AT1G04577,0.702939261,0.478558006,0.62241638,0.296475255,0.233984462
AT1G04580,0.021802721,0.061846658,0.04021913,0.022989067,0.020159391
AT1G04583,0.027883257,0.031638002,0,0.029400463,0.061875891
AT1G04587,41.56617539,35.09535015,37.41556613,28.24869211,36.29627017
AT1G04590,11.00779088,13.03896198,12.27494646,17.60295694,11.87336388
AT1G04593,0,0,0,0,0
AT1G04600,0.121862311,0.171194181,0.096341765,0.208036574,0.138432015
AT1G04603,0,0,0,0,0
AT1G04610,5.328311298,0.652734417,0.73065508,0.914828381,0.6696827
AT1G04613,0.103059267,0,0.038022356,0.036222336,0.038116565
AT1G04620,10.09670066,12.77195651,5.808402548,9.185329114,8.713306183
AT1G04625,1.794039039,1.692265198,2.6555226,2.43864304,1.630837441
AT1G04630,23.80369352,24.15529566,28.06116212,31.77617807,27.60744459
AT1G04635,1.615305943,3.220530363,2.630675026,3.576718374,2.125116813
AT1G04640,3.015282481,9.518991739,14.34520486,19.40943345,15.27111383
AT1G04643,0.132327323,0.042898985,0,0.079730069,0.020974878
AT1G04645,0,0,0,0,0
AT1G04647,20.14238194,13.07209125,13.30274576,11.33562971,12.02894129
AT1G04650,0.502532897,0.869145449,0.93961458,1.04946534,0.952769627
AT1G04657,6.175004632,8.228596106,4.370939066,7.192387901,6.532819408
AT1G04660,0.475958874,0.526549954,0.329247641,0.087824996,0.277253282
AT1G04667,0.04752828,0,0,0,0.052735134
AT1G04670,0.043853092,0,0,0,0
AT1G04673,0,0,0,0,0
AT1G04677,0.038997563,0.176995813,0.086325815,0.041119528,0.043269854
AT1G04680,61.84597901,28.84031133,32.31080772,30.75566255,31.75539949
AT1G04683,0.121672396,0.207085101,0.067334136,0.192439393,0.135001944
AT1G04690,49.09810114,35.81838632,38.72549772,44.02943146,34.77202037
AT1G04697,12.4108682,10.48039553,10.94310604,12.20827927,10.6526612
AT1G04700,0.798021675,0.956300752,1.013944913,1.107615392,0.831236114
AT1G04707,2.603288101,0.781900267,0.847454797,0.34311753,0.870793434
AT1G04710,4.882905354,10.1385414,11.16329092,14.44350488,10.02522662
AT1G04713,0.165643113,0.250598032,0.366671036,0.523968644,0.122526517
AT1G04720,0,0,0,0,0
AT1G04723,5.19619769,11.62142749,17.41983654,29.35823595,17.62963003
AT1G04730,1.653989966,1.620269774,2.018266809,2.908452294,2.080261001
AT1G04733,1.239255882,1.305695301,0.979729488,0.933348026,1.080372703
AT1G04737,12.7227797,43.45962605,36.47937681,34.78761349,28.90011682
AT1G04743,1.462347732,0.513582543,0.346830356,0.201917851,0.502218471
AT1G04747,0.083649772,0,0,0,0.092813837
AT1G04750,61.08029371,43.71796575,40.40048142,38.36908885,36.59427704
AT1G04753,0,0.067795718,0,0,0
AT1G04760,4.781640949,3.822833956,8.790716055,5.578966717,9.7888088
AT1G04763,0.062659005,0,0,0,0
AT1G04767,0.787481043,0.510584463,0.853804603,0.457528816,0.481455061
AT1G04770,11.45298281,12.37430247,33.71688672,16.5549335,42.48907572
AT1G04773,12.28217976,7.710962316,6.896978272,8.451145184,7.239729774
AT1G04778,3.117137732,0.984956651,1.179141409,0.603264214,0.853712177
AT1G04780,27.66449595,23.12646831,21.86176003,17.47844028,20.85301703
AT1G04783,0.027744535,0.031480599,0,0,0
AT1G04790,16.60224484,14.33888052,16.26874469,23.23822841,18.39407626
AT1G04793,0,0,0,0,0
AT1G04797,0.679207551,1.014038511,0.55392398,0.791550922,0.356976295
AT1G04800,23.86502747,13.88128869,19.12990988,45.65516856,29.31724307
AT1G04803,3.485407169,2.592558459,1.714526604,1.715026998,1.890652229
AT1G04807,0,0.098697405,0,0.214006835,0.128684696
AT1G04810,31.36075006,29.2064346,24.89941849,24.47042888,23.66955487
AT1G04817,0.305569944,0.173358912,0.169103994,0.24164764,0.127142242
AT1G04820,321.9094475,134.7672924,147.0922906,159.1115458,135.2322559
AT1G04823,5.372805203,5.749360069,6.551013659,7.53051019,7.003446165
AT1G04827,19.11397291,15.18624073,14.35058767,11.26772738,13.08675098
AT1G04830,17.94667837,12.79823236,11.82896979,8.295698158,10.93698184
AT1G04833,7.78783653,5.845215104,6.679643764,4.996075241,6.016297252
AT1G04837,7.079610636,11.22474551,9.102025866,9.309752347,8.318150772
AT1G04840,0.77986469,1.19388685,1.061826687,0.874508772,0.652409507
AT1G04847,0.49350898,0.447971703,0.163866259,0.156108652,0.219029703
AT1G04850,51.37156296,52.9167387,44.24523777,46.71643933,39.90950076
AT1G04853,62.71396318,81.9760062,62.17122502,45.52965528,62.32526912
AT1G04860,13.06084864,14.73679338,13.1794134,15.42882927,12.1808037
AT1G04863,0,0,0,0,0
AT1G04870,17.5530764,23.80438565,25.62299906,28.34812153,21.19991326
AT1G04873,8.713517923,17.79637586,18.67119471,33.07552067,30.0098072
AT1G04877,13.01834201,5.028556535,2.513882053,1.226641826,1.905449628
AT1G04880,0.42605996,0.601605462,0.84882166,0.589007574,0.829914329
AT1G04883,41.64563652,87.25308851,132.6602713,186.2939326,128.7460506
AT1G04887,0.012780714,0.029003516,0.028291654,0.013476148,0.028361753
AT1G04893,22.72566062,31.43683505,32.48482833,32.78236577,29.50728913
AT1G04897,0.218692215,0,0.121025407,0.230591865,0
AT1G04900,4.785500224,6.130547009,6.20433191,9.227065668,5.759382255
AT1G04903,0.206542647,0,0,0.217781206,0.057292492
AT1G04907,0.313686645,0,0,0.110251736,0.116017296
AT1G04910,27.81943301,15.34375181,15.7971919,15.44470665,13.98625293
AT1G04913,18.00204772,17.84558243,15.44496131,20.20096316,14.07177524
AT1G04917,2.703597605,3.067662579,2.097216519,4.020229032,2.384443871
AT1G04920,0.299902658,0.507813483,0.541309999,0.510818852,0.691112408
AT1G04923,0,0,0,0,0
AT1G04927,20.49317154,24.64515229,18.56216088,22.98843034,16.11193743
AT1G04930,2.885614257,2.674337983,2.32832487,3.0774678,2.248551146
AT1G04933,1.661314325,1.443223033,1.551453709,1.505376684,0.734446187
AT1G04940,14.32799101,29.59922547,35.44175511,46.66280468,34.92527345
AT1G04945,9.351295413,17.47409323,18.85544235,24.60423807,18.16796222
AT1G04950,12.36869672,9.326716829,9.897092121,9.622648306,10.06301522
AT1G04953,0.367422132,0.750418191,1.409777658,2.531108659,1.576340419
AT1G04957,0,0,0,0.039910131,0
AT1G04960,18.3052082,19.05817222,15.66005615,12.47726959,15.23557819
AT1G04970,29.65107194,21.74542756,18.50799352,15.6237618,17.66226806
AT1G04973,29.47329434,25.96407894,22.62324938,14.23857125,19.58550935
AT1G04977,39.54352861,22.85076976,25.71467424,26.04567647,26.15662671
AT1G04980,7.938448674,10.53334784,7.864400852,10.88892966,7.327115124
AT1G04983,0.140587852,0,0.155604095,0,0
AT1G04985,16.3199838,13.66010226,15.17477241,13.55026043,14.18013471
AT1G04990,12.5189164,15.31419647,8.302580448,9.670544725,6.866006522
AT1G04997,0,0,0,0,0
AT1G05000,6.37797162,5.618491437,3.227247119,4.28120868,2.622652932
AT1G05010,90.55402401,76.06777058,101.6793891,75.61437541,146.2804341
AT1G05013,0,0,0.298659473,0,0
AT1G05017,29.84262138,28.30318515,35.11535838,40.44550156,27.67691888
AT1G05020,0.884911349,0.87310698,1.178153812,0.615279904,1.387404995
AT1G05023,25.3936808,18.10145659,44.77118827,18.90029753,39.4458806
AT1G05027,0.326071075,0.056919943,0.138807251,0,0
AT1G05030,5.077249846,6.988692875,4.314465453,5.850838373,5.910532885
AT1G05033,19.06672942,35.92898554,18.70430521,15.28347946,13.90328728
AT1G05035,0,0.104588435,0,0.437362257,0.2045484
AT1G05040,0,0,0.036630835,0,0
AT1G05043,21.14031146,18.18212039,17.99620156,20.49248428,13.24513803
AT1G05047,10.41887786,28.77080764,36.74444827,46.85698762,42.05626976
AT1G05055,6.935021804,8.77226492,8.591742957,10.27267267,7.532043355
AT1G05057,0.42897319,0.778781576,0.189916793,0.542777775,0
AT1G05060,30.53338618,13.59603914,11.60679526,12.63448461,11.45515769
AT1G05061,0.365682064,0.66848965,0.56213987,0.85684409,0.495908781
AT1G05063,0.424618132,0.770875164,0.187988704,0.537267341,0
AT1G05065,1.166663488,2.038599262,0.800590665,1.42696807,0.854353309
AT1G05067,0.029981997,0,0,0,0
AT1G05070,15.10929283,16.07121087,17.20893362,14.88120298,16.614707
AT1G05073,0.053110966,0,0,0,0
AT1G05077,24.04304826,20.34683452,11.42059517,12.41157263,10.61523522
AT1G05080,0.304180989,0.215713647,0.098195615,0,0.05625081
AT1G05083,8.988156023,6.581429545,5.756682734,7.885052493,7.446382315
AT1G05085,0,0,0,0,0
AT1G05087,6.073632605,3.686153649,2.970344964,2.449119229,2.612021671
AT1G05090,1.989030247,1.404275894,1.027357024,1.106886645,1.066684781
AT1G05093,0.495947265,0.450185002,0.182973195,0.278897671,0.440223731
AT1G05100,1.38480607,5.011119705,1.891732709,0.657728475,1.162768424
AT1G05103,0.107588131,0.061037945,0.119079661,0.283605751,0.179062064
AT1G05107,0.104236476,0.059136451,0.115370014,0.274770681,0.173483807
AT1G05113,0,0,0,0.088201388,0
AT1G05117,0,0,0,0,0
AT1G05120,15.01547974,15.17996543,10.40006332,10.4383792,11.95380852
AT1G05123,23.35978155,34.49815523,44.83035877,81.81156652,43.5621599
AT1G05133,0.082413569,0,0,0,0
AT1G05135,74.03054207,13.49190809,11.73975028,8.788898685,16.61225224
AT1G05136,8.186998967,3.769634225,2.232532514,2.001733639,3.55457247
AT1G05137,0.170713821,1.743318452,3.212113106,2.700042504,1.894159933
AT1G05140,11.31537207,25.01366435,27.2127307,33.63770258,30.13691026
AT1G05143,21.65424288,22.7793611,20.75288881,26.29399883,23.04585078
AT1G05147,47.43683276,38.51483297,61.81224953,27.91183179,54.2784716
AT1G05150,25.92160179,16.76573571,13.59014121,15.11065943,14.25882232
AT1G05153,0.409474409,0.663734298,0.388466168,1.541982316,0.519238247
AT1G05157,1.793222885,0.138729361,0.04510813,0.085945324,0
AT1G05160,5.03621755,4.310233355,4.828607788,4.806480158,5.631401329
AT1G05163,3.96903746,2.016104373,1.81337793,1.557210721,2.227532081
AT1G05167,0,0,0,0,0
AT1G05170,12.40201879,7.197041569,5.277077302,5.603294314,4.424204939
AT1G05173,0,0,0,0,0
AT1G05180,17.6401133,22.45729237,19.15716696,19.9500236,16.44888835
AT1G05183,5.69667164,4.858779943,4.084816803,5.138866446,4.337495213
AT1G05187,2.651643101,3.33439722,2.496149026,3.055342215,2.62365911
AT1G05190,55.69753614,132.6448049,197.8540862,298.1055872,239.4261409
AT1G05193,0.066919818,0,0,0,0
AT1G05200,5.85084052,8.435127767,7.263827856,10.65504481,8.768613598
AT1G05203,22.86174766,26.54156327,21.07238534,26.77969758,18.14279523
AT1G05205,19.08895933,16.76762804,18.27679802,18.15490492,14.77199152
AT1G05207,165.3835437,634.4391424,1720.467103,3145.833097,2597.076335
AT1G05210,5.670802729,4.289619948,4.521006254,7.445571754,4.893820481
AT1G05213,43.23096482,75.16632891,74.06001289,71.86061841,66.80178626
AT1G05220,3.126658147,2.329827728,1.420402793,1.107130399,1.47570117
AT1G05227,0.402438766,1.891756793,0.699951067,2.667258483,0.701685363
AT1G05230,7.935796381,11.77466572,8.828235241,7.321654464,9.721642916
AT1G05240,0.10127091,0.153210661,0.104615183,0.142375123,0.164802616
AT1G05243,30.7777518,20.96096855,18.73953526,20.07951449,16.88877029
AT1G05247,3.269071552,3.491089824,3.192566779,6.488378002,0.640095426
AT1G05250,0.044852425,0.254461138,0.223394083,0.177348636,0.099532265
AT1G05253,14.30792348,140.5643328,170.8220087,145.094831,210.2619089
AT1G05257,3.749817368,17.83728707,32.88343782,58.54747338,35.84534384
AT1G05260,131.2647699,180.2911953,98.28421211,65.49691622,71.616163
AT1G05267,2.899604413,1.623386624,2.153617453,2.071777198,1.650964484
AT1G05270,30.72437411,25.9747448,24.04114515,23.86447206,22.55647805
AT1G05273,0.172473757,0.489247446,0.859030855,0.181858533,0.765474942
AT1G05277,94.87192255,62.15630424,57.86209782,52.72724979,50.79934273
AT1G05280,0.502116944,0.198167561,0.257738318,0.575476654,0.242228369
AT1G05283,5.882221414,5.027408462,7.271471732,7.491076829,7.628534525
AT1G05287,9.237659306,9.901969944,6.784813674,9.560761193,8.124162807
AT1G05293,32.92023287,48.30748621,42.2769076,45.27039007,33.00047528
AT1G05297,15.29028474,21.01063722,14.23107957,19.78642424,21.97787588
AT1G05300,4.001977157,3.930782008,2.618549722,2.583677036,2.309692355
AT1G05303,6.640897934,9.274040143,9.611819371,13.26387292,11.83199292
AT1G05310,7.09895785,4.145518376,3.442323904,1.51167549,4.528442897
AT1G05313,0.051005959,0,0,0,0
AT1G05317,35.74257963,34.19527005,15.54267226,16.54347286,15.29264253
AT1G05320,20.53489129,16.15652223,11.15246291,10.21605766,11.99072076
AT1G05323,1.784528471,1.434256069,1.481350985,1.646425918,1.072515447
AT1G05327,1.380956995,1.207295864,0.751700432,1.169653054,0.55261283
AT1G05330,0.826771003,0.220730243,0.269140804,0.333319201,0.161884599
AT1G05333,13.42552234,6.676471332,6.176035425,6.882968091,6.225078294
AT1G05337,61.88913205,67.65664943,41.65220574,34.21144765,46.47182314
AT1G05340,57.59249793,81.90682621,60.06868882,18.84454444,48.71846398
AT1G05343,8.813829641,22.87196013,31.07224018,46.89732362,30.51537851
AT1G05347,166.0518865,119.8383149,118.1942333,75.56417258,95.39374675
AT1G05350,17.98929233,14.56704221,12.90277616,15.13209393,11.67329279
AT1G05353,5.520035719,10.50317411,10.80935046,7.074019989,11.68417843
AT1G05357,2.091244301,2.101667244,1.785556991,2.331036695,1.591094344
AT1G05360,8.46447566,6.048046172,5.710815715,6.721890013,5.795936278
AT1G05363,14.04751446,9.371256149,8.906857191,10.49484875,10.41708041
AT1G05367,0.105885787,0.060072155,0,0.167470991,0
AT1G05370,1.425071963,1.096439493,1.274791542,1.40998719,0.953047565
